HGHT,TEMP,PRES,RELH,DRCT,SPED
6624,-2.5,493.3,2,94,11.1
6627,-2.6,493.1,2,94,11.1
6631,-2.6,492.9,2,93,11.1
6634,-2.6,492.7,2,93,11.1
6638,-2.6,492.4,2,93,11.2
6641,-2.7,492.2,2,93,11.2
6645,-2.7,492,2,93,11.2
6648,-2.7,491.8,2,92,11.2
6652,-2.7,491.6,2,92,11.3
6655,-2.7,491.4,2,92,11.3
6659,-2.8,491.2,2,92,11.3
6662,-2.8,490.9,2,91,11.3
6666,-2.8,490.7,2,91,11.3
6669,-2.8,490.5,2,91,11.3
6673,-2.9,490.3,2,91,11.4
6676,-2.9,490.1,2,91,11.4
6680,-2.9,489.8,2,90,11.4
6684,-2.9,489.6,2,90,11.4
6688,-2.9,489.4,2,90,11.4
6691,-2.9,489.1,2,90,11.4
6695,-2.9,488.9,2,89,11.4
6698,-2.9,488.7,2,89,11.4
6701,-2.9,488.5,2,89,11.4
6705,-3,488.3,2,89,11.4
6708,-3,488.1,2,88,11.4
6712,-3,487.9,2,88,11.4
6715,-3.1,487.7,2,88,11.5
6719,-3.1,487.4,2,88,11.5
6722,-3.1,487.2,2,87,11.5
6725,-3.1,487,2,87,11.5
6729,-3.1,486.8,2,87,11.5
6732,-3.2,486.6,2,87,11.5
6736,-3.2,486.4,2,87,11.5
6739,-3.2,486.2,2,86,11.5
6743,-3.2,485.9,2,86,11.5
6747,-3.3,485.7,2,86,11.5
6750,-3.3,485.5,2,86,11.5
6753,-3.3,485.3,2,86,11.5
6756,-3.3,485.1,2,86,11.5
6760,-3.4,484.9,2,86,11.5
6763,-3.4,484.7,2,86,11.5
6767,-3.4,484.5,2,86,11.5
6770,-3.4,484.3,2,86,11.5
6774,-3.5,484.1,2,86,11.5
6777,-3.5,483.9,2,86,11.5
6780,-3.6,483.6,2,86,11.5
6784,-3.6,483.4,2,86,11.5
6787,-3.6,483.2,2,86,11.5
6791,-3.6,483,2,86,11.5
6794,-3.7,482.8,2,86,11.5
6797,-3.7,482.6,2,86,11.5
6800,-3.7,482.5,2,86,11.5
6802,-3.7,482.3,2,86,11.5
6806,-3.8,482.1,2,86,11.4
6809,-3.8,481.9,2,86,11.4
6812,-3.8,481.7,2,86,11.4
6816,-3.9,481.5,2,86,11.4
6819,-3.9,481.3,2,87,11.4
6822,-3.9,481.1,2,87,11.3
6825,-3.9,480.9,2,87,11.3
6828,-4,480.7,2,87,11.3
6831,-4,480.5,2,87,11.3
6835,-4,480.3,2,87,11.3
6839,-4,480.1,2,87,11.2
6843,-4.1,479.8,2,87,11.2
6846,-4.1,479.6,2,88,11.2
6849,-4.1,479.5,2,88,11.2
6852,-4.2,479.3,2,88,11.1
6856,-4.2,479,2,88,11.1
6860,-4.2,478.8,2,88,11.1
6864,-4.2,478.6,2,88,11.1
6867,-4.3,478.4,2,89,11
6871,-4.3,478.1,2,89,11
6874,-4.3,477.9,2,89,11
6878,-4.3,477.7,2,89,11
6881,-4.4,477.5,2,89,10.9
6885,-4.4,477.3,2,90,10.9
6888,-4.4,477.1,2,90,10.9
6891,-4.5,476.9,2,90,10.8
6895,-4.5,476.7,2,90,10.8
6898,-4.5,476.5,2,90,10.8
6902,-4.5,476.3,2,91,10.7
6905,-4.6,476,2,91,10.7
6909,-4.6,475.8,2,91,10.7
6912,-4.6,475.6,2,92,10.7
6916,-4.7,475.4,2,92,10.6
6919,-4.7,475.2,2,92,10.6
6922,-4.7,475,2,92,10.6
6925,-4.7,474.8,2,93,10.5
6929,-4.8,474.6,2,93,10.5
6932,-4.8,474.4,2,93,10.5
6936,-4.8,474.2,2,93,10.4
6939,-4.9,474,2,94,10.4
6943,-4.9,473.8,2,94,10.4
6946,-4.9,473.6,2,94,10.3
6950,-4.9,473.4,2,94,10.3
6953,-5,473.2,2,95,10.3
6956,-5,473,2,95,10.2
6959,-5,472.8,2,95,10.2
6963,-5,472.6,2,95,10.2
6966,-5,472.4,2,96,10.1
6969,-5.1,472.2,2,96,10.1
6973,-5.1,472,2,96,10.1
6976,-5.1,471.8,2,96,10
6979,-5.1,471.6,2,96,10
6983,-5.1,471.4,2,97,10
6986,-5.2,471.2,2,97,10
6990,-5.2,470.9,2,97,9.9
6994,-5.2,470.7,2,97,9.9
6997,-5.2,470.5,2,97,9.9
7000,-5.2,470.3,2,97,9.8
7003,-5.3,470.2,2,97,9.8
7006,-5.3,470,2,97,9.7
7010,-5.3,469.7,2,97,9.7
7014,-5.4,469.5,2,97,9.7
7017,-5.4,469.3,2,98,9.6
7021,-5.4,469.1,1,98,9.6
7024,-5.4,468.9,1,98,9.6
7027,-5.4,468.7,1,98,9.5
7030,-5.5,468.5,1,98,9.5
7033,-5.5,468.3,1,98,9.4
7037,-5.5,468.1,1,98,9.4
7040,-5.5,468,1,98,9.3
7043,-5.6,467.8,1,98,9.2
7047,-5.6,467.6,1,98,9.2
7050,-5.6,467.3,1,98,9.1
7054,-5.6,467.1,1,98,9.1
7057,-5.6,466.9,1,98,9
7061,-5.6,466.7,2,98,9
7064,-5.6,466.5,2,98,8.9
7068,-5.7,466.3,2,98,8.9
7071,-5.7,466.1,2,98,8.8
7075,-5.7,465.9,2,98,8.8
7078,-5.7,465.7,2,98,8.7
7082,-5.8,465.5,2,98,8.7
7085,-5.8,465.3,2,98,8.6
7088,-5.8,465.1,2,98,8.6
7092,-5.8,464.9,2,98,8.5
7095,-5.9,464.7,2,98,8.4
7098,-5.9,464.5,2,99,8.4
7102,-5.9,464.3,2,99,8.3
7105,-5.9,464.1,2,99,8.3
7108,-6,463.9,2,99,8.2
7112,-6,463.7,2,99,8.2
7115,-6,463.5,2,99,8.1
7118,-6.1,463.3,2,99,8.1
7121,-6.1,463.1,2,99,8
7125,-6.1,462.9,2,99,8
7129,-6.1,462.6,2,99,7.9
7133,-6.2,462.4,2,99,7.8
7136,-6.2,462.2,2,99,7.8
7140,-6.2,462,2,99,7.7
7144,-6.3,461.8,2,99,7.7
7147,-6.3,461.6,2,99,7.6
7151,-6.4,461.4,2,99,7.5
7154,-6.4,461.2,2,99,7.5
7157,-6.4,461,2,99,7.4
7160,-6.4,460.8,2,99,7.4
7163,-6.5,460.6,2,99,7.3
7167,-6.5,460.4,2,98,7.2
7170,-6.5,460.2,2,98,7.2
7174,-6.5,460,2,98,7.1
7178,-6.6,459.8,2,98,7
7181,-6.6,459.6,2,97,7
7185,-6.6,459.4,2,97,6.9
7188,-6.6,459.2,2,97,6.9
7191,-6.7,459,2,97,6.8
7195,-6.7,458.8,2,96,6.8
7199,-6.7,458.5,2,96,6.8
7202,-6.7,458.3,2,96,6.7
7206,-6.8,458.1,2,96,6.7
7209,-6.8,457.9,2,95,6.6
7212,-6.8,457.7,2,95,6.6
7216,-6.8,457.5,2,95,6.6
7219,-6.9,457.4,2,95,6.6
7222,-6.9,457.1,2,95,6.6
7226,-6.9,456.9,2,95,6.6
7230,-6.9,456.7,2,95,6.5
7233,-7,456.5,2,95,6.5
7237,-7,456.3,2,95,6.5
7240,-7,456.1,2,95,6.5
7244,-7,455.9,2,95,6.6
7247,-7,455.7,2,95,6.6
7250,-7.1,455.5,2,96,6.6
7254,-7.1,455.3,2,96,6.6
7257,-7.1,455.1,2,96,6.6
7260,-7.1,454.9,2,96,6.6
7264,-7.2,454.7,2,97,6.7
7267,-7.2,454.5,2,97,6.7
7271,-7.2,454.3,2,97,6.7
7274,-7.2,454.1,2,98,6.7
7277,-7.2,453.9,2,98,6.8
7281,-7.3,453.7,2,99,6.8
7284,-7.3,453.5,1,99,6.8
7287,-7.3,453.3,1,99,6.8
7291,-7.3,453.1,1,100,6.9
7294,-7.3,452.9,1,100,6.9
7298,-7.4,452.7,1,100,6.9
7301,-7.4,452.6,1,101,6.9
7304,-7.4,452.4,1,101,7
7308,-7.4,452.2,1,101,7
7311,-7.4,452,1,102,7
7314,-7.4,451.8,1,102,7
7318,-7.5,451.6,1,102,7
7321,-7.5,451.4,1,102,7.1
7324,-7.5,451.2,1,102,7.1
7328,-7.5,451,1,103,7.1
7331,-7.5,450.8,1,103,7.1
7334,-7.5,450.6,1,103,7.1
7337,-7.5,450.5,1,103,7.1
7341,-7.6,450.3,1,103,7.1
7344,-7.6,450.1,1,103,7.2
7348,-7.6,449.9,1,103,7.2
7351,-7.6,449.7,1,103,7.2
7354,-7.7,449.5,1,103,7.2
7357,-7.7,449.3,1,103,7.2
7360,-7.7,449.1,1,103,7.2
7363,-7.7,448.9,1,103,7.2
7367,-7.7,448.7,1,103,7.2
7370,-7.7,448.5,1,103,7.3
7373,-7.8,448.4,1,103,7.3
7376,-7.8,448.2,1,103,7.3
7380,-7.8,448,1,103,7.3
7383,-7.8,447.8,1,103,7.3
7386,-7.9,447.6,1,103,7.3
7390,-7.9,447.4,1,103,7.3
7393,-7.9,447.2,1,103,7.3
7396,-7.9,447,1,103,7.3
7399,-7.9,446.9,1,103,7.3
7403,-8,446.7,1,103,7.3
7406,-8,446.5,1,103,7.3
7409,-8,446.3,1,103,7.4
7412,-8,446.1,1,102,7.4
7415,-8,446,1,102,7.4
7419,-8.1,445.8,1,102,7.4
7422,-8.1,445.6,1,102,7.4
7425,-8.1,445.4,1,102,7.4
7428,-8.2,445.2,1,102,7.4
7431,-8.2,445,1,102,7.4
7434,-8.2,444.9,1,101,7.4
7437,-8.2,444.7,1,101,7.4
7441,-8.3,444.5,1,101,7.4
7444,-8.3,444.3,1,101,7.5
7448,-8.3,444.1,1,101,7.5
7451,-8.3,443.9,1,100,7.5
7454,-8.3,443.7,1,100,7.5
7457,-8.3,443.5,1,100,7.5
7461,-8.4,443.3,1,99,7.5
7464,-8.4,443.1,1,99,7.5
7468,-8.4,442.9,1,99,7.5
7471,-8.4,442.7,1,98,7.6
7475,-8.4,442.6,1,98,7.6
7478,-8.4,442.4,1,98,7.6
7481,-8.4,442.2,1,97,7.6
7485,-8.5,442,1,97,7.6
7488,-8.5,441.8,1,96,7.6
7492,-8.5,441.6,1,96,7.6
7496,-8.5,441.4,1,95,7.7
7499,-8.6,441.2,1,95,7.7
7502,-8.6,441,1,94,7.7
7506,-8.6,440.8,1,93,7.7
7509,-8.6,440.6,1,93,7.7
7512,-8.6,440.4,1,92,7.8
7515,-8.7,440.2,1,92,7.8
7518,-8.7,440.1,1,91,7.8
7522,-8.7,439.9,1,90,7.8
7525,-8.7,439.7,1,90,7.8
7528,-8.7,439.5,1,89,7.9
7532,-8.7,439.3,1,89,7.9
7535,-8.8,439.1,1,88,7.9
7538,-8.8,438.9,1,87,7.9
7542,-8.8,438.7,1,87,8
7545,-8.8,438.5,1,86,8
7549,-8.8,438.3,1,86,8
7553,-8.9,438.1,1,85,8
7557,-8.9,437.9,1,85,8.1
7561,-8.9,437.6,1,84,8.1
7565,-8.9,437.4,1,84,8.1
7568,-8.9,437.2,1,83,8.1
7572,-8.9,437,1,83,8.2
7575,-9,436.8,1,83,8.2
7578,-9,436.7,2,82,8.2
7582,-9,436.5,2,82,8.2
7585,-9.1,436.3,2,82,8.3
7588,-9.1,436.1,2,81,8.3
7591,-9.1,435.9,2,81,8.3
7595,-9.1,435.7,2,81,8.3
7598,-9.2,435.5,2,80,8.3
7601,-9.2,435.4,2,80,8.4
7604,-9.2,435.2,2,80,8.4
7607,-9.2,435,2,80,8.4
7610,-9.3,434.9,2,80,8.4
7614,-9.3,434.7,2,79,8.4
7618,-9.3,434.5,2,79,8.4
7621,-9.4,434.2,2,79,8.5
7625,-9.4,434,2,79,8.5
7628,-9.4,433.8,2,79,8.5
7632,-9.5,433.6,2,78,8.5
7635,-9.5,433.5,2,78,8.5
7638,-9.5,433.3,2,78,8.5
7642,-9.6,433.1,2,78,8.5
7646,-9.6,432.9,2,78,8.6
7650,-9.6,432.6,2,77,8.6
7653,-9.7,432.4,2,77,8.6
7657,-9.7,432.3,2,77,8.6
7660,-9.7,432.1,2,77,8.6
7663,-9.7,431.9,2,76,8.6
7667,-9.8,431.7,2,76,8.6
7670,-9.8,431.5,2,76,8.6
7674,-9.9,431.3,2,75,8.7
7678,-9.9,431.1,2,75,8.7
7681,-9.9,430.9,2,75,8.7
7684,-10,430.7,2,74,8.7
7687,-10,430.5,2,74,8.7
7691,-10,430.3,2,74,8.7
7695,-10.1,430.1,2,73,8.7
7698,-10.1,429.9,2,73,8.7
7701,-10.1,429.8,2,73,8.7
7705,-10.1,429.6,2,72,8.8
7708,-10.2,429.4,2,72,8.8
7712,-10.2,429.2,2,72,8.8
7715,-10.2,429,2,71,8.8
7718,-10.3,428.8,2,71,8.8
7722,-10.3,428.6,2,71,8.8
7725,-10.3,428.4,2,70,8.8
7729,-10.3,428.2,2,70,8.8
7732,-10.4,428,2,70,8.8
7736,-10.4,427.8,2,70,8.8
7739,-10.4,427.6,2,69,8.8
7743,-10.4,427.5,2,69,8.8
7746,-10.5,427.3,2,69,8.8
7749,-10.5,427.1,2,69,8.8
7753,-10.6,426.9,2,69,8.8
7756,-10.6,426.7,2,69,8.7
7759,-10.6,426.5,2,69,8.7
7763,-10.6,426.3,2,68,8.7
7766,-10.7,426.2,2,68,8.7
7769,-10.7,426,2,68,8.7
7773,-10.7,425.8,2,68,8.7
7776,-10.7,425.6,2,68,8.6
7779,-10.7,425.4,2,68,8.6
7783,-10.7,425.2,2,69,8.6
7786,-10.8,425.1,2,69,8.6
7789,-10.8,424.9,2,69,8.5
7792,-10.8,424.7,2,69,8.5
7795,-10.8,424.5,2,69,8.5
7798,-10.8,424.4,2,69,8.5
7802,-10.9,424.2,2,69,8.4
7805,-10.9,424,2,69,8.4
7808,-10.9,423.8,2,70,8.4
7812,-10.9,423.6,2,70,8.3
7815,-11,423.4,2,70,8.3
7819,-11,423.2,2,70,8.3
7822,-11,423.1,2,70,8.2
7825,-11.1,422.9,2,71,8.2
7829,-11.1,422.7,2,71,8.2
7832,-11.1,422.5,2,71,8.1
7835,-11.1,422.3,2,71,8.1
7839,-11.2,422.1,2,71,8.1
7842,-11.2,422,2,72,8
7845,-11.2,421.8,2,72,8
7849,-11.2,421.6,2,72,8
7852,-11.3,421.4,2,72,8
7856,-11.3,421.2,2,73,7.9
7859,-11.3,421,2,73,7.9
7863,-11.3,420.8,2,73,7.8
7866,-11.4,420.7,2,73,7.8
7869,-11.4,420.5,2,73,7.8
7872,-11.4,420.3,2,73,7.7
7876,-11.4,420.1,2,73,7.7
7879,-11.4,419.9,2,74,7.7
7882,-11.5,419.8,2,74,7.6
7885,-11.5,419.6,2,74,7.6
7889,-11.5,419.4,2,74,7.6
7892,-11.5,419.2,2,74,7.5
7895,-11.6,419,2,74,7.5
7899,-11.6,418.9,2,74,7.5
7902,-11.6,418.7,2,74,7.4
7905,-11.6,418.5,2,74,7.4
7908,-11.6,418.3,2,73,7.4
7912,-11.6,418.1,2,73,7.3
7915,-11.7,418,2,73,7.3
7919,-11.7,417.8,2,73,7.3
7922,-11.7,417.6,2,73,7.3
7926,-11.7,417.4,2,73,7.3
7929,-11.7,417.2,2,72,7.2
7932,-11.7,417,2,72,7.2
7935,-11.7,416.9,2,72,7.2
7939,-11.7,416.7,2,72,7.2
7942,-11.8,416.5,2,72,7.2
7946,-11.8,416.3,2,71,7.2
7949,-11.8,416.1,2,71,7.2
7953,-11.8,415.9,2,71,7.2
7956,-11.9,415.7,2,71,7.2
7959,-11.9,415.6,2,71,7.2
7962,-11.9,415.4,2,70,7.2
7965,-12,415.2,2,70,7.2
7968,-12,415,2,70,7.2
7972,-12,414.9,2,70,7.2
7975,-12,414.7,2,70,7.2
7978,-12.1,414.5,2,70,7.3
7982,-12.1,414.3,2,69,7.3
7985,-12.1,414.1,2,69,7.3
7989,-12.2,414,2,69,7.3
7992,-12.2,413.8,2,69,7.3
7995,-12.2,413.6,2,69,7.3
7998,-12.2,413.4,2,69,7.3
8001,-12.3,413.3,2,69,7.3
8005,-12.3,413.1,2,69,7.4
8008,-12.3,412.9,2,68,7.4
8011,-12.4,412.7,2,68,7.4
8015,-12.4,412.5,2,68,7.4
8018,-12.4,412.3,2,68,7.4
8022,-12.5,412.2,2,68,7.4
8025,-12.5,412,2,68,7.4
8028,-12.5,411.8,2,68,7.4
8032,-12.6,411.6,2,68,7.4
8035,-12.6,411.5,2,68,7.4
8038,-12.6,411.3,2,68,7.5
8042,-12.7,411.1,2,68,7.5
8045,-12.7,410.9,2,68,7.5
8049,-12.7,410.7,2,68,7.5
8052,-12.8,410.5,2,68,7.5
8055,-12.8,410.4,2,68,7.5
8058,-12.8,410.2,2,68,7.5
8061,-12.8,410,2,68,7.5
8065,-12.9,409.8,2,68,7.5
8069,-12.9,409.6,2,68,7.5
8072,-12.9,409.4,2,68,7.5
8076,-13,409.3,2,68,7.4
8079,-13,409.1,2,68,7.4
8082,-13,408.9,2,68,7.4
8085,-13,408.7,2,68,7.4
8088,-13.1,408.6,2,68,7.4
8091,-13.1,408.4,2,68,7.4
8095,-13.1,408.2,2,68,7.4
8098,-13.2,408.1,2,68,7.4
8101,-13.2,407.9,2,68,7.4
8104,-13.2,407.7,2,68,7.4
8108,-13.3,407.5,2,69,7.4
8112,-13.3,407.3,2,69,7.3
8115,-13.3,407.1,2,69,7.3
8118,-13.3,407,2,69,7.3
8122,-13.4,406.8,2,69,7.3
8125,-13.4,406.6,2,69,7.3
8129,-13.4,406.4,2,69,7.3
8133,-13.5,406.2,2,69,7.3
8137,-13.5,406,2,69,7.3
8140,-13.5,405.8,2,69,7.3
8143,-13.6,405.6,2,70,7.3
8146,-13.6,405.5,2,70,7.3
8150,-13.6,405.3,2,70,7.3
8153,-13.7,405.1,2,70,7.3
8157,-13.7,404.9,2,70,7.3
8160,-13.7,404.7,2,70,7.3
8163,-13.8,404.6,2,70,7.3
8167,-13.8,404.4,2,71,7.3
8170,-13.8,404.2,2,71,7.3
8173,-13.9,404,2,71,7.3
8176,-13.9,403.9,2,71,7.3
8180,-13.9,403.7,2,71,7.3
8183,-14,403.5,2,72,7.3
8187,-14,403.3,2,72,7.3
8190,-14,403.2,2,72,7.3
8193,-14,403,2,72,7.3
8196,-14.1,402.8,2,73,7.3
8200,-14.1,402.6,2,73,7.3
8203,-14.2,402.5,2,73,7.3
8206,-14.2,402.3,2,74,7.3
8210,-14.2,402.1,2,74,7.2
8213,-14.2,401.9,2,75,7.2
8216,-14.2,401.7,2,75,7.2
8220,-14.3,401.6,2,75,7.2
8223,-14.3,401.4,2,76,7.1
8226,-14.3,401.2,2,76,7.1
8230,-14.3,401,2,77,7.1
8233,-14.4,400.9,2,77,7
8236,-14.4,400.7,2,78,7
8240,-14.4,400.5,2,78,6.9
8244,-14.5,400.3,2,78,6.9
8247,-14.5,400.1,2,79,6.9
8250,-14.5,399.9,2,79,6.8
8254,-14.5,399.8,2,80,6.8
8257,-14.6,399.6,2,80,6.7
8260,-14.6,399.4,2,80,6.7
8264,-14.6,399.2,2,81,6.6
8267,-14.6,399.1,2,81,6.6
8271,-14.6,398.9,2,82,6.6
8274,-14.7,398.7,2,82,6.5
8277,-14.7,398.5,2,82,6.5
8281,-14.7,398.3,2,83,6.4
8284,-14.7,398.2,2,83,6.4
8288,-14.8,398,2,83,6.4
8291,-14.8,397.8,2,83,6.3
8295,-14.8,397.6,2,84,6.3
8298,-14.8,397.4,2,84,6.3
8302,-14.9,397.2,2,84,6.3
8305,-14.9,397.1,2,84,6.2
8308,-14.9,396.9,2,84,6.2
8311,-14.9,396.8,2,85,6.2
8314,-14.9,396.6,2,85,6.2
8318,-15,396.4,2,85,6.2
8322,-15,396.2,2,85,6.2
8325,-15,396,2,85,6.2
8328,-15,395.8,2,85,6.2
8332,-15,395.7,2,85,6.1
8335,-15.1,395.5,2,86,6.1
8339,-15.1,395.3,2,86,6.1
8342,-15.1,395.1,2,86,6.1
8346,-15.2,394.9,2,86,6.1
8349,-15.2,394.7,2,86,6.1
8353,-15.2,394.6,2,86,6.1
8356,-15.3,394.4,2,86,6.1
8359,-15.3,394.2,2,87,6.1
8362,-15.3,394.1,2,87,6.1
8365,-15.3,393.9,2,87,6.1
8369,-15.4,393.7,2,87,6.1
8372,-15.4,393.6,2,87,6.1
8375,-15.4,393.4,2,87,6.1
8378,-15.5,393.2,2,87,6
8382,-15.5,393.1,2,88,6
8385,-15.5,392.9,2,88,6
8389,-15.5,392.7,2,88,6
8392,-15.6,392.5,2,88,6
8395,-15.6,392.4,2,88,6
8398,-15.6,392.2,2,88,6
8401,-15.6,392.1,2,88,6
8404,-15.6,391.9,2,88,6
8407,-15.7,391.7,2,88,6
8411,-15.7,391.6,2,89,5.9
8414,-15.7,391.4,2,89,5.9
8417,-15.7,391.2,2,89,5.9
8420,-15.7,391.1,2,89,5.9
8423,-15.8,390.9,2,89,5.9
8426,-15.8,390.7,2,89,5.9
8430,-15.8,390.6,2,89,5.9
8433,-15.8,390.4,2,89,5.9
8437,-15.9,390.2,2,89,5.9
8440,-15.9,390,2,88,5.9
8443,-15.9,389.9,2,88,5.8
8446,-15.9,389.7,2,88,5.8
8450,-16,389.5,2,88,5.8
8453,-16,389.3,2,88,5.8
8457,-16,389.1,2,88,5.8
8460,-16,389,2,88,5.8
8464,-16.1,388.8,2,88,5.8
8467,-16.1,388.6,2,88,5.8
8470,-16.1,388.5,2,88,5.8
8474,-16.2,388.3,2,88,5.8
8478,-16.2,388.1,2,88,5.8
8481,-16.2,387.9,2,87,5.8
8484,-16.2,387.8,2,87,5.8
8487,-16.2,387.6,2,87,5.8
8491,-16.3,387.4,2,87,5.7
8494,-16.3,387.2,2,87,5.7
8498,-16.3,387.1,2,87,5.7
8501,-16.3,386.9,2,87,5.7
8504,-16.4,386.7,2,87,5.7
8507,-16.4,386.5,2,87,5.7
8511,-16.4,386.4,2,87,5.7
8514,-16.4,386.2,2,87,5.7
8518,-16.4,386,2,87,5.7
8521,-16.5,385.8,2,87,5.7
8525,-16.5,385.7,2,87,5.7
8528,-16.5,385.5,2,87,5.7
8532,-16.6,385.3,2,87,5.7
8535,-16.6,385.1,2,87,5.7
8538,-16.6,385,2,87,5.7
8541,-16.6,384.8,2,87,5.7
8545,-16.7,384.6,2,87,5.8
8548,-16.7,384.5,2,87,5.8
8552,-16.7,384.3,2,87,5.8
8555,-16.7,384.1,2,88,5.8
8558,-16.8,383.9,2,88,5.8
8561,-16.8,383.8,2,88,5.8
8564,-16.8,383.6,2,88,5.8
8568,-16.8,383.5,2,88,5.8
8571,-16.9,383.3,2,88,5.7
8575,-16.9,383.1,2,88,5.7
8578,-16.9,382.9,2,89,5.7
8581,-17,382.8,2,89,5.7
8584,-17,382.6,2,89,5.7
8587,-17,382.5,2,89,5.7
8591,-17,382.3,2,89,5.7
8594,-17.1,382.1,2,89,5.7
8598,-17.1,381.9,2,90,5.7
8601,-17.1,381.7,2,90,5.7
8605,-17.1,381.6,2,90,5.7
8609,-17.1,381.4,2,90,5.7
8612,-17.2,381.2,2,90,5.7
8615,-17.2,381.1,2,90,5.7
8618,-17.2,380.9,2,90,5.6
8622,-17.3,380.7,2,91,5.6
8625,-17.3,380.5,2,91,5.6
8629,-17.3,380.4,2,91,5.6
8632,-17.4,380.2,2,91,5.6
8635,-17.4,380,2,91,5.5
8638,-17.4,379.9,2,91,5.5
8642,-17.4,379.7,2,91,5.5
8645,-17.5,379.5,2,91,5.5
8648,-17.5,379.3,2,91,5.5
8652,-17.5,379.2,2,91,5.4
8655,-17.5,379,2,91,5.4
8658,-17.6,378.9,2,92,5.4
8662,-17.6,378.7,2,92,5.4
8665,-17.6,378.5,2,92,5.4
8669,-17.7,378.3,2,91,5.3
8672,-17.7,378.1,2,91,5.3
8675,-17.7,378,2,91,5.3
8679,-17.7,377.8,2,91,5.3
8682,-17.7,377.6,2,91,5.3
8686,-17.8,377.4,2,91,5.3
8690,-17.8,377.3,2,91,5.3
8693,-17.8,377.1,2,91,5.2
8696,-17.9,376.9,2,90,5.2
8699,-17.9,376.8,2,90,5.2
8702,-17.9,376.6,2,90,5.2
8706,-18,376.5,2,90,5.2
8709,-18,376.3,2,89,5.2
8713,-18,376.1,2,89,5.2
8716,-18,375.9,2,89,5.3
8720,-18.1,375.7,2,88,5.3
8724,-18.1,375.6,2,88,5.3
8727,-18.1,375.4,2,88,5.3
8730,-18.1,375.2,2,88,5.3
8734,-18.2,375,3,87,5.3
8738,-18.2,374.8,3,87,5.3
8742,-18.2,374.7,3,87,5.4
8745,-18.2,374.5,3,86,5.4
8749,-18.3,374.3,3,86,5.4
8752,-18.3,374.1,3,86,5.4
8755,-18.3,374,3,86,5.4
8759,-18.3,373.8,3,85,5.4
8763,-18.4,373.6,3,85,5.4
8766,-18.4,373.4,3,85,5.5
8770,-18.4,373.2,3,85,5.5
8773,-18.4,373.1,2,85,5.5
8776,-18.4,372.9,2,84,5.5
8779,-18.5,372.8,2,84,5.5
8783,-18.5,372.6,3,84,5.5
8786,-18.5,372.4,3,84,5.5
8789,-18.6,372.3,3,84,5.5
8793,-18.6,372.1,3,84,5.5
8796,-18.6,371.9,3,83,5.5
8800,-18.6,371.7,3,83,5.5
8803,-18.7,371.6,3,83,5.5
8807,-18.7,371.4,3,83,5.5
8810,-18.7,371.2,3,83,5.5
8813,-18.7,371.1,3,83,5.5
8817,-18.7,370.9,3,83,5.6
8820,-18.8,370.7,3,82,5.6
8824,-18.8,370.5,3,82,5.6
8827,-18.9,370.4,3,82,5.6
8830,-18.9,370.2,3,82,5.6
8834,-18.9,370.1,3,82,5.6
8837,-18.9,369.9,3,81,5.6
8840,-18.9,369.7,3,81,5.6
8844,-19,369.6,3,81,5.6
8847,-19,369.4,3,81,5.6
8850,-19,369.2,3,81,5.6
8854,-19.1,369,3,81,5.6
8858,-19.1,368.9,3,80,5.6
8861,-19.1,368.7,2,80,5.6
8865,-19.1,368.5,2,80,5.6
8869,-19.2,368.3,2,80,5.6
8872,-19.2,368.1,2,80,5.6
8876,-19.3,367.9,3,80,5.6
8879,-19.3,367.8,3,79,5.6
8882,-19.3,367.6,3,79,5.6
8886,-19.3,367.5,3,79,5.7
8889,-19.3,367.3,3,79,5.7
8893,-19.4,367.1,2,79,5.7
8897,-19.4,366.9,2,78,5.7
8900,-19.4,366.8,2,78,5.7
8904,-19.4,366.6,2,78,5.7
8907,-19.5,366.4,2,78,5.7
8911,-19.5,366.2,2,78,5.7
8915,-19.6,366,3,78,5.7
8918,-19.6,365.9,3,77,5.7
8922,-19.6,365.7,3,77,5.7
8926,-19.6,365.5,2,77,5.7
8929,-19.7,365.3,2,77,5.8
8933,-19.7,365.2,2,77,5.8
8936,-19.7,365,2,77,5.8
8940,-19.7,364.8,2,77,5.8
8943,-19.8,364.6,2,77,5.9
8947,-19.8,364.4,2,76,5.9
8951,-19.8,364.3,2,76,5.9
8955,-19.8,364.1,2,76,6
8958,-19.9,363.9,2,76,6
8962,-19.9,363.7,2,76,6
8966,-19.9,363.5,2,76,6.1
8969,-20,363.3,2,76,6.1
8973,-20,363.2,2,76,6.2
8977,-20.1,363,2,76,6.2
8981,-20.1,362.8,2,76,6.2
8984,-20.1,362.6,2,76,6.3
8988,-20.1,362.4,2,76,6.3
8992,-20.2,362.2,3,76,6.4
8996,-20.2,362,3,76,6.4
9000,-20.2,361.9,3,76,6.5
9004,-20.2,361.7,3,77,6.5
9007,-20.3,361.5,3,77,6.5
9011,-20.3,361.3,3,77,6.6
9014,-20.3,361.1,3,77,6.6
9018,-20.4,361,3,77,6.7
9022,-20.4,360.8,3,77,6.7
9026,-20.5,360.6,3,77,6.7
9030,-20.5,360.4,3,77,6.8
9033,-20.5,360.2,3,77,6.8
9037,-20.6,360.1,3,77,6.8
9040,-20.6,359.9,3,77,6.9
9044,-20.6,359.7,3,77,6.9
9047,-20.7,359.6,3,78,6.9
9050,-20.7,359.4,3,78,6.9
